Date,ExchangeRate,Currency
2005-12-29,1.1846,EUR
2005-12-30,1.1842,EUR
2006-01-03,1.198,EUR
2006-01-04,1.2091,EUR
2006-01-05,1.2101,EUR
2006-01-06,1.2148,EUR
2006-01-09,1.2064,EUR
2006-01-10,1.2063,EUR
2006-01-11,1.2135,EUR
2006-01-12,1.2035,EUR
2006-01-13,1.2103,EUR
2006-01-17,1.2073,EUR
2006-01-18,1.2083,EUR
2006-01-19,1.211,EUR
2006-01-20,1.2101,EUR
2006-01-23,1.2276,EUR
2006-01-24,1.2287,EUR
2006-01-25,1.2252,EUR
2006-01-26,1.2229,EUR
2006-01-27,1.213,EUR
2006-01-30,1.2091,EUR
2006-01-31,1.2158,EUR
2006-02-01,1.2092,EUR
2006-02-02,1.21,EUR
2006-02-03,1.2021,EUR
2006-02-06,1.1971,EUR
2006-02-07,1.1974,EUR
2006-02-08,1.1935,EUR
2006-02-09,1.1963,EUR
2006-02-10,1.192,EUR
2006-02-13,1.1905,EUR
2006-02-14,1.1895,EUR
2006-02-15,1.1884,EUR
2006-02-16,1.1882,EUR
2006-02-17,1.1906,EUR
2006-02-21,1.1912,EUR
2006-02-22,1.1905,EUR
2006-02-23,1.1923,EUR
2006-02-24,1.1882,EUR
2006-02-27,1.186,EUR
2006-02-28,1.1925,EUR
2006-03-01,1.1899,EUR
2006-03-02,1.2003,EUR
2006-03-03,1.2028,EUR
2006-03-06,1.2002,EUR
2006-03-07,1.1888,EUR
2006-03-08,1.1914,EUR
2006-03-09,1.192,EUR
2006-03-10,1.1886,EUR
2006-03-13,1.1942,EUR
2006-03-14,1.2025,EUR
2006-03-15,1.2045,EUR
2006-03-16,1.2151,EUR
2006-03-17,1.2197,EUR
2006-03-20,1.2168,EUR
2006-03-21,1.2079,EUR
2006-03-22,1.2095,EUR
2006-03-23,1.1984,EUR
2006-03-24,1.2034,EUR
2006-03-27,1.2015,EUR
2006-03-28,1.2078,EUR
2006-03-29,1.203,EUR
2006-03-30,1.2132,EUR
2006-03-31,1.2139,EUR
2006-04-03,1.2124,EUR
2006-04-04,1.2258,EUR
2006-04-05,1.2272,EUR
2006-04-06,1.2216,EUR
2006-04-07,1.2109,EUR
2006-04-10,1.2091,EUR
2006-04-11,1.2125,EUR
2006-04-12,1.2107,EUR
2006-04-13,1.2107,EUR
2006-04-14,1.2106,EUR
2006-04-17,1.2267,EUR
2006-04-18,1.2274,EUR
2006-04-19,1.2345,EUR
2006-04-20,1.2326,EUR
2006-04-21,1.234,EUR
2006-04-24,1.2373,EUR
2006-04-25,1.2412,EUR
2006-04-26,1.2464,EUR
2006-04-27,1.2525,EUR
2006-04-28,1.2624,EUR
2006-05-01,1.2607,EUR
2006-05-02,1.2644,EUR
2006-05-03,1.2639,EUR
2006-05-04,1.2684,EUR
2006-05-05,1.2733,EUR
2006-05-08,1.272,EUR
2006-05-09,1.2747,EUR
2006-05-10,1.2799,EUR
2006-05-11,1.2855,EUR
2006-05-12,1.2888,EUR
2006-05-15,1.2826,EUR
2006-05-16,1.2817,EUR
2006-05-17,1.2722,EUR
2006-05-18,1.2795,EUR
2006-05-19,1.275,EUR
2006-05-22,1.285,EUR
2006-05-23,1.2844,EUR
2006-05-24,1.2747,EUR
2006-05-25,1.2777,EUR
2006-05-26,1.2739,EUR
2006-05-30,1.2868,EUR
2006-05-31,1.2833,EUR
2006-06-01,1.2824,EUR
2006-06-02,1.2912,EUR
2006-06-05,1.2953,EUR
2006-06-06,1.2828,EUR
2006-06-07,1.2799,EUR
2006-06-08,1.2648,EUR
2006-06-09,1.2636,EUR
2006-06-12,1.2587,EUR
2006-06-13,1.2574,EUR
2006-06-14,1.2631,EUR
2006-06-15,1.2616,EUR
2006-06-16,1.2623,EUR
2006-06-19,1.2577,EUR
2006-06-20,1.2568,EUR
2006-06-21,1.2665,EUR
2006-06-22,1.2582,EUR
2006-06-23,1.2522,EUR
2006-06-26,1.2554,EUR
2006-06-27,1.2589,EUR
2006-06-28,1.2532,EUR
2006-06-29,1.2534,EUR
2006-06-30,1.2779,EUR
2006-07-03,1.2793,EUR
2006-07-05,1.2726,EUR
2006-07-06,1.2757,EUR
2006-07-07,1.2822,EUR
2006-07-10,1.2751,EUR
2006-07-11,1.2754,EUR
2006-07-12,1.2706,EUR
2006-07-13,1.2673,EUR
2006-07-14,1.2641,EUR
2006-07-17,1.2529,EUR
2006-07-18,1.25,EUR
2006-07-19,1.256,EUR
2006-07-20,1.2639,EUR
2006-07-21,1.2684,EUR
2006-07-24,1.263,EUR
2006-07-25,1.2576,EUR
2006-07-26,1.2628,EUR
2006-07-27,1.2732,EUR
2006-07-28,1.2748,EUR
2006-07-31,1.2764,EUR
2006-08-01,1.2778,EUR
2006-08-02,1.2798,EUR
2006-08-03,1.2779,EUR
2006-08-04,1.2894,EUR
2006-08-07,1.2867,EUR
2006-08-08,1.2839,EUR
2006-08-09,1.2888,EUR
2006-08-10,1.2765,EUR
2006-08-11,1.2757,EUR
2006-08-14,1.2735,EUR
2006-08-15,1.2788,EUR
2006-08-16,1.2864,EUR
2006-08-17,1.287,EUR
2006-08-18,1.281,EUR
2006-08-21,1.2914,EUR
2006-08-22,1.2804,EUR
2006-08-23,1.2794,EUR
2006-08-24,1.276,EUR
2006-08-25,1.2767,EUR
2006-08-28,1.2784,EUR
2006-08-29,1.2768,EUR
2006-08-30,1.2825,EUR
2006-08-31,1.2793,EUR
2006-09-01,1.2833,EUR
2006-09-05,1.281,EUR
2006-09-06,1.2787,EUR
2006-09-07,1.2757,EUR
2006-09-08,1.2673,EUR
2006-09-11,1.2699,EUR
2006-09-12,1.2693,EUR
2006-09-13,1.2708,EUR
2006-09-14,1.2736,EUR
2006-09-15,1.2648,EUR
2006-09-18,1.2671,EUR
2006-09-19,1.2683,EUR
2006-09-20,1.2701,EUR
2006-09-21,1.273,EUR
2006-09-22,1.2796,EUR
2006-09-25,1.2747,EUR
2006-09-26,1.2687,EUR
2006-09-27,1.2699,EUR
2006-09-28,1.2697,EUR
2006-09-29,1.2687,EUR
2006-10-02,1.2744,EUR
2006-10-03,1.2727,EUR
2006-10-04,1.2687,EUR
2006-10-05,1.2687,EUR
2006-10-06,1.26,EUR
2006-10-10,1.2541,EUR
2006-10-11,1.2547,EUR
2006-10-12,1.2537,EUR
2006-10-13,1.2502,EUR
2006-10-16,1.2518,EUR
2006-10-17,1.2564,EUR
2006-10-18,1.2516,EUR
2006-10-19,1.2594,EUR
2006-10-20,1.2613,EUR
2006-10-23,1.2544,EUR
2006-10-24,1.2565,EUR
2006-10-25,1.2591,EUR
2006-10-26,1.2669,EUR
2006-10-27,1.2725,EUR
2006-10-30,1.2717,EUR
2006-10-31,1.2773,EUR
2006-11-01,1.2771,EUR
2006-11-02,1.278,EUR
2006-11-03,1.2705,EUR
2006-11-06,1.2715,EUR
2006-11-07,1.2806,EUR
2006-11-08,1.2775,EUR
2006-11-09,1.2835,EUR
2006-11-10,1.2861,EUR
2006-11-13,1.281,EUR
2006-11-14,1.2812,EUR
2006-11-15,1.2808,EUR
2006-11-16,1.2808,EUR
2006-11-17,1.2823,EUR
2006-11-20,1.281,EUR
2006-11-21,1.2824,EUR
2006-11-22,1.2928,EUR
2006-11-24,1.3081,EUR
2006-11-27,1.312,EUR
2006-11-28,1.3162,EUR
2006-11-29,1.3146,EUR
2006-11-30,1.3261,EUR
2006-12-01,1.3316,EUR
2006-12-04,1.3327,EUR
2006-12-05,1.3327,EUR
2006-12-06,1.3307,EUR
2006-12-07,1.3296,EUR
2006-12-08,1.3215,EUR
2006-12-11,1.3223,EUR
2006-12-12,1.3233,EUR
2006-12-13,1.3215,EUR
2006-12-14,1.3174,EUR
2006-12-15,1.3095,EUR
2006-12-18,1.3073,EUR
2006-12-19,1.3194,EUR
2006-12-20,1.3183,EUR
2006-12-21,1.3175,EUR
2006-12-22,1.3131,EUR
2006-12-26,1.3132,EUR
2006-12-27,1.3125,EUR
2006-12-28,1.3158,EUR
2006-12-29,1.3197,EUR
2007-01-02,1.3286,EUR
2007-01-03,1.3169,EUR
2007-01-04,1.3094,EUR
2007-01-05,1.3005,EUR
2007-01-08,1.3023,EUR
2007-01-09,1.2995,EUR
2007-01-10,1.294,EUR
2007-01-11,1.2904,EUR
2007-01-12,1.2926,EUR
2007-01-16,1.2918,EUR
2007-01-17,1.2948,EUR
2007-01-18,1.2942,EUR
2007-01-19,1.2968,EUR
2007-01-22,1.2957,EUR
2007-01-23,1.3025,EUR
2007-01-24,1.2964,EUR
2007-01-25,1.298,EUR
2007-01-26,1.2909,EUR
2007-01-29,1.2948,EUR
2007-01-30,1.2954,EUR
2007-01-31,1.2998,EUR
2007-02-01,1.3021,EUR
2007-02-02,1.296,EUR
2007-02-05,1.2933,EUR
2007-02-06,1.2969,EUR
2007-02-07,1.302,EUR
2007-02-08,1.3034,EUR
2007-02-09,1.3005,EUR
2007-02-12,1.2962,EUR
2007-02-13,1.3024,EUR
2007-02-14,1.3126,EUR
2007-02-15,1.314,EUR
2007-02-16,1.3137,EUR
2007-02-20,1.3134,EUR
2007-02-21,1.3126,EUR
2007-02-22,1.3134,EUR
2007-02-23,1.3164,EUR
2007-02-26,1.3159,EUR
2007-02-27,1.3246,EUR
2007-02-28,1.323,EUR
2007-03-01,1.3173,EUR
2007-03-02,1.3182,EUR
2007-03-05,1.3094,EUR
2007-03-06,1.3108,EUR
2007-03-07,1.3148,EUR
2007-03-08,1.3129,EUR
2007-03-09,1.3118,EUR
2007-03-12,1.3186,EUR
2007-03-13,1.3199,EUR
2007-03-14,1.3227,EUR
2007-03-15,1.3249,EUR
2007-03-16,1.3307,EUR
2007-03-19,1.3299,EUR
2007-03-20,1.3291,EUR
2007-03-21,1.3305,EUR
2007-03-22,1.3359,EUR
2007-03-23,1.3302,EUR
2007-03-26,1.3336,EUR
2007-03-27,1.3357,EUR
2007-03-28,1.3331,EUR
2007-03-29,1.3336,EUR
2007-03-30,1.3374,EUR
2007-04-02,1.3374,EUR
2007-04-03,1.3363,EUR
2007-04-04,1.3364,EUR
2007-04-05,1.3426,EUR
2007-04-06,1.338,EUR
2007-04-09,1.3367,EUR
2007-04-10,1.3436,EUR
2007-04-11,1.3436,EUR
2007-04-12,1.3484,EUR
2007-04-13,1.3518,EUR
2007-04-16,1.355,EUR
2007-04-17,1.3569,EUR
2007-04-18,1.3574,EUR
2007-04-19,1.3605,EUR
2007-04-20,1.3601,EUR
2007-04-23,1.358,EUR
2007-04-24,1.3622,EUR
2007-04-25,1.3647,EUR
2007-04-26,1.359,EUR
2007-04-27,1.3625,EUR
2007-04-30,1.366,EUR
2007-05-01,1.36,EUR
2007-05-02,1.3598,EUR
2007-05-03,1.3566,EUR
2007-05-04,1.3587,EUR
2007-05-07,1.3616,EUR
2007-05-08,1.3532,EUR
2007-05-09,1.3549,EUR
2007-05-10,1.3512,EUR
2007-05-11,1.3519,EUR
2007-05-14,1.3544,EUR
2007-05-15,1.3603,EUR
2007-05-16,1.3522,EUR
2007-05-17,1.3494,EUR
2007-05-18,1.3511,EUR
2007-05-21,1.3457,EUR
2007-05-22,1.3464,EUR
2007-05-23,1.3482,EUR
2007-05-24,1.3429,EUR
2007-05-25,1.3452,EUR
2007-05-29,1.3483,EUR
2007-05-30,1.3419,EUR
2007-05-31,1.3453,EUR
2007-06-01,1.344,EUR
2007-06-04,1.3488,EUR
2007-06-05,1.3526,EUR
2007-06-06,1.3492,EUR
2007-06-07,1.3456,EUR
2007-06-08,1.3359,EUR
2007-06-11,1.3359,EUR
2007-06-12,1.3325,EUR
2007-06-13,1.3295,EUR
2007-06-14,1.3311,EUR
2007-06-15,1.3365,EUR
2007-06-18,1.3401,EUR
2007-06-19,1.3416,EUR
2007-06-20,1.3426,EUR
2007-06-21,1.3399,EUR
2007-06-22,1.3438,EUR
2007-06-25,1.345,EUR
2007-06-26,1.3468,EUR
2007-06-27,1.3433,EUR
2007-06-28,1.3466,EUR
2007-06-29,1.352,EUR
2007-07-02,1.3627,EUR
2007-07-03,1.3615,EUR
2007-07-05,1.3592,EUR
2007-07-06,1.3626,EUR
2007-07-09,1.3623,EUR
2007-07-10,1.3714,EUR
2007-07-11,1.3757,EUR
2007-07-12,1.3776,EUR
2007-07-13,1.3788,EUR
2007-07-16,1.3785,EUR
2007-07-17,1.3782,EUR
2007-07-18,1.3808,EUR
2007-07-19,1.3811,EUR
2007-07-20,1.3831,EUR
2007-07-23,1.3817,EUR
2007-07-24,1.3824,EUR
2007-07-25,1.3711,EUR
2007-07-26,1.373,EUR
2007-07-27,1.3647,EUR
2007-07-30,1.3681,EUR
2007-07-31,1.3711,EUR
2007-08-01,1.3682,EUR
2007-08-02,1.3693,EUR
2007-08-03,1.3785,EUR
2007-08-06,1.3789,EUR
2007-08-07,1.3747,EUR
2007-08-08,1.3808,EUR
2007-08-09,1.3701,EUR
2007-08-10,1.3686,EUR
2007-08-13,1.3624,EUR
2007-08-14,1.3581,EUR
2007-08-15,1.3479,EUR
2007-08-16,1.3402,EUR
2007-08-17,1.3492,EUR
2007-08-20,1.3468,EUR
2007-08-21,1.3483,EUR
2007-08-22,1.3535,EUR
2007-08-23,1.356,EUR
2007-08-24,1.3645,EUR
2007-08-27,1.3645,EUR
2007-08-28,1.3626,EUR
2007-08-29,1.3675,EUR
2007-08-30,1.3648,EUR
2007-08-31,1.3641,EUR
2007-09-03,1.3641,EUR
2007-09-04,1.3606,EUR
2007-09-05,1.3669,EUR
2007-09-06,1.3697,EUR
2007-09-07,1.3772,EUR
2007-09-10,1.3794,EUR
2007-09-11,1.3837,EUR
2007-09-12,1.3904,EUR
2007-09-13,1.3885,EUR
2007-09-14,1.3848,EUR
2007-09-17,1.386,EUR
2007-09-18,1.3869,EUR
2007-09-19,1.395,EUR
2007-09-20,1.4092,EUR
2007-09-21,1.4076,EUR
2007-09-24,1.4086,EUR
2007-09-25,1.4128,EUR
2007-09-26,1.4126,EUR
2007-09-27,1.4138,EUR
2007-09-28,1.4219,EUR
2007-10-01,1.4229,EUR
2007-10-02,1.4163,EUR
2007-10-03,1.4135,EUR
2007-10-04,1.4128,EUR
2007-10-05,1.4154,EUR
2007-10-08,1.4154,EUR
2007-10-09,1.4092,EUR
2007-10-10,1.4157,EUR
2007-10-11,1.4228,EUR
2007-10-12,1.4168,EUR
2007-10-15,1.4216,EUR
2007-10-16,1.4165,EUR
2007-10-17,1.4208,EUR
2007-10-18,1.4291,EUR
2007-10-19,1.4263,EUR
2007-10-22,1.4138,EUR
2007-10-23,1.4248,EUR
2007-10-24,1.4237,EUR
2007-10-25,1.4299,EUR
2007-10-26,1.439,EUR
2007-10-29,1.4405,EUR
2007-10-30,1.4424,EUR
2007-10-31,1.4468,EUR
2007-11-01,1.4435,EUR
2007-11-02,1.4481,EUR
2007-11-05,1.4469,EUR
2007-11-06,1.4555,EUR
2007-11-07,1.4667,EUR
2007-11-08,1.4691,EUR
2007-11-09,1.4665,EUR
2007-11-13,1.4598,EUR
2007-11-14,1.467,EUR
2007-11-15,1.4639,EUR
2007-11-16,1.4652,EUR
2007-11-19,1.4658,EUR
2007-11-20,1.4787,EUR
2007-11-21,1.4829,EUR
2007-11-22,1.4829,EUR
2007-11-23,1.4825,EUR
2007-11-26,1.4862,EUR
2007-11-27,1.4817,EUR
2007-11-28,1.475,EUR
2007-11-29,1.4766,EUR
2007-11-30,1.4688,EUR
2007-12-03,1.4657,EUR
2007-12-04,1.4759,EUR
2007-12-05,1.4666,EUR
2007-12-06,1.4638,EUR
2007-12-07,1.4664,EUR
2007-12-10,1.4714,EUR
2007-12-11,1.4702,EUR
2007-12-12,1.4702,EUR
2007-12-13,1.4591,EUR
2007-12-14,1.4433,EUR
2007-12-17,1.4369,EUR
2007-12-18,1.4392,EUR
2007-12-19,1.4344,EUR
2007-12-20,1.4353,EUR
2007-12-21,1.4361,EUR
2007-12-24,1.4409,EUR
2007-12-26,1.45,EUR
2007-12-27,1.4601,EUR
2007-12-28,1.4718,EUR
2007-12-31,1.4603,EUR
2008-01-02,1.4738,EUR
2008-01-03,1.4736,EUR
2008-01-04,1.4786,EUR
2008-01-07,1.4684,EUR
2008-01-08,1.4717,EUR
2008-01-09,1.4663,EUR
2008-01-10,1.474,EUR
2008-01-11,1.4787,EUR
2008-01-14,1.4877,EUR
2008-01-15,1.4842,EUR
2008-01-16,1.4643,EUR
2008-01-17,1.469,EUR
2008-01-18,1.4616,EUR
2008-01-22,1.4609,EUR
2008-01-23,1.4574,EUR
2008-01-24,1.4737,EUR
2008-01-25,1.4673,EUR
2008-01-28,1.4789,EUR
2008-01-29,1.4767,EUR
2008-01-30,1.4782,EUR
2008-01-31,1.4841,EUR
2008-02-01,1.4851,EUR
2008-02-04,1.4832,EUR
2008-02-05,1.4638,EUR
2008-02-06,1.4647,EUR
2008-02-07,1.4495,EUR
2008-02-08,1.4505,EUR
2008-02-11,1.4506,EUR
2008-02-12,1.4592,EUR
2008-02-13,1.4569,EUR
2008-02-14,1.4635,EUR
2008-02-15,1.4674,EUR
2008-02-19,1.4742,EUR
2008-02-20,1.4663,EUR
2008-02-21,1.4813,EUR
2008-02-22,1.4825,EUR
2008-02-25,1.4822,EUR
2008-02-26,1.4889,EUR
2008-02-27,1.5132,EUR
2008-02-28,1.5172,EUR
2008-02-29,1.5187,EUR
2008-03-03,1.5195,EUR
2008-03-04,1.521,EUR
2008-03-05,1.5282,EUR
2008-03-06,1.5356,EUR
2008-03-07,1.5333,EUR
2008-03-10,1.5369,EUR
2008-03-11,1.5329,EUR
2008-03-12,1.5495,EUR
2008-03-13,1.5584,EUR
2008-03-14,1.5604,EUR
2008-03-17,1.5765,EUR
2008-03-18,1.5784,EUR
2008-03-19,1.5642,EUR
2008-03-20,1.5417,EUR
2008-03-21,1.5447,EUR
2008-03-24,1.5394,EUR
2008-03-25,1.5595,EUR
2008-03-26,1.5761,EUR
2008-03-27,1.5798,EUR
2008-03-28,1.5759,EUR
2008-03-31,1.5805,EUR
2008-04-01,1.5615,EUR
2008-04-02,1.5618,EUR
2008-04-03,1.5667,EUR
2008-04-04,1.5735,EUR
2008-04-07,1.5713,EUR
2008-04-08,1.5705,EUR
2008-04-09,1.5804,EUR
2008-04-10,1.5744,EUR
2008-04-11,1.5796,EUR
2008-04-14,1.5827,EUR
2008-04-15,1.5801,EUR
2008-04-16,1.5978,EUR
2008-04-17,1.5924,EUR
2008-04-18,1.5742,EUR
2008-04-21,1.5881,EUR
2008-04-22,1.601,EUR
2008-04-23,1.5898,EUR
2008-04-24,1.5668,EUR
2008-04-25,1.5634,EUR
2008-04-28,1.5648,EUR
2008-04-29,1.5604,EUR
2008-04-30,1.5568,EUR
2008-05-01,1.5458,EUR
2008-05-02,1.5431,EUR
2008-05-05,1.5491,EUR
2008-05-06,1.5548,EUR
2008-05-07,1.537,EUR
2008-05-08,1.5409,EUR
2008-05-09,1.5447,EUR
2008-05-12,1.5536,EUR
2008-05-13,1.5509,EUR
2008-05-14,1.5467,EUR
2008-05-15,1.5492,EUR
2008-05-16,1.5591,EUR
2008-05-19,1.5516,EUR
2008-05-20,1.5667,EUR
2008-05-21,1.5772,EUR
2008-05-22,1.5703,EUR
2008-05-23,1.5784,EUR
2008-05-27,1.5731,EUR
2008-05-28,1.5628,EUR
2008-05-29,1.5527,EUR
2008-05-30,1.556,EUR
2008-06-02,1.555,EUR
2008-06-03,1.5454,EUR
2008-06-04,1.5453,EUR
2008-06-05,1.556,EUR
2008-06-06,1.5731,EUR
2008-06-09,1.5718,EUR
2008-06-10,1.5473,EUR
2008-06-11,1.5562,EUR
2008-06-12,1.5418,EUR
2008-06-13,1.5368,EUR
2008-06-16,1.5472,EUR
2008-06-17,1.5519,EUR
2008-06-18,1.5502,EUR
2008-06-19,1.5502,EUR
2008-06-20,1.5626,EUR
2008-06-23,1.5492,EUR
2008-06-24,1.5591,EUR
2008-06-25,1.557,EUR
2008-06-26,1.5738,EUR
2008-06-27,1.5749,EUR
2008-06-30,1.5748,EUR
2008-07-01,1.5778,EUR
2008-07-02,1.5869,EUR
2008-07-03,1.5708,EUR
2008-07-07,1.5646,EUR
2008-07-08,1.5653,EUR
2008-07-09,1.5744,EUR
2008-07-10,1.5771,EUR
2008-07-11,1.5898,EUR
2008-07-14,1.5914,EUR
2008-07-15,1.5923,EUR
2008-07-16,1.5847,EUR
2008-07-17,1.5861,EUR
2008-07-18,1.5855,EUR
2008-07-21,1.5877,EUR
2008-07-22,1.5811,EUR
2008-07-23,1.5708,EUR
2008-07-24,1.5657,EUR
2008-07-25,1.5687,EUR
2008-07-28,1.5747,EUR
2008-07-29,1.5588,EUR
2008-07-30,1.5559,EUR
2008-07-31,1.5589,EUR
2008-08-01,1.5567,EUR
2008-08-04,1.5569,EUR
2008-08-05,1.5468,EUR
2008-08-06,1.5409,EUR
2008-08-07,1.5341,EUR
2008-08-08,1.5047,EUR
2008-08-11,1.4958,EUR
2008-08-12,1.4905,EUR
2008-08-13,1.4895,EUR
2008-08-14,1.4856,EUR
2008-08-15,1.4695,EUR
2008-08-18,1.473,EUR
2008-08-19,1.4746,EUR
2008-08-20,1.4701,EUR
2008-08-21,1.4875,EUR
2008-08-22,1.48,EUR
2008-08-25,1.4803,EUR
2008-08-26,1.466,EUR
2008-08-27,1.4684,EUR
2008-08-28,1.4685,EUR
2008-08-29,1.4669,EUR
2008-09-02,1.4522,EUR
2008-09-03,1.4489,EUR
2008-09-04,1.436,EUR
2008-09-05,1.4273,EUR
2008-09-08,1.4126,EUR
2008-09-09,1.4173,EUR
2008-09-10,1.402,EUR
2008-09-11,1.3939,EUR
2008-09-12,1.4172,EUR
2008-09-15,1.4175,EUR
2008-09-16,1.4155,EUR
2008-09-17,1.4215,EUR
2008-09-18,1.4382,EUR
2008-09-19,1.4384,EUR
2008-09-22,1.4697,EUR
2008-09-23,1.4737,EUR
2008-09-24,1.4655,EUR
2008-09-25,1.4643,EUR
2008-09-26,1.4596,EUR
2008-09-29,1.4381,EUR
2008-09-30,1.4081,EUR
2008-10-01,1.4058,EUR
2008-10-02,1.3854,EUR
2008-10-03,1.3816,EUR
2008-10-06,1.3508,EUR
2008-10-07,1.3649,EUR
2008-10-08,1.368,EUR
2008-10-09,1.3646,EUR
2008-10-10,1.3471,EUR
2008-10-14,1.3658,EUR
2008-10-15,1.3567,EUR
2008-10-16,1.3416,EUR
2008-10-17,1.3462,EUR
2008-10-20,1.3314,EUR
2008-10-21,1.3102,EUR
2008-10-22,1.2835,EUR
2008-10-23,1.2878,EUR
2008-10-24,1.2639,EUR
2008-10-27,1.2446,EUR
2008-10-28,1.2476,EUR
2008-10-29,1.2851,EUR
2008-10-30,1.285,EUR
2008-10-31,1.2682,EUR
2008-11-03,1.2719,EUR
2008-11-04,1.3021,EUR
2008-11-05,1.3039,EUR
2008-11-06,1.2756,EUR
2008-11-07,1.2777,EUR
2008-11-10,1.276,EUR
2008-11-12,1.2558,EUR
2008-11-13,1.2526,EUR
2008-11-14,1.2731,EUR
2008-11-17,1.2726,EUR
2008-11-18,1.269,EUR
2008-11-19,1.2595,EUR
2008-11-20,1.2525,EUR
2008-11-21,1.2531,EUR
2008-11-24,1.289,EUR
2008-11-25,1.303,EUR
2008-11-26,1.2828,EUR
2008-11-28,1.2694,EUR
2008-12-01,1.2634,EUR
2008-12-02,1.2724,EUR
2008-12-03,1.2669,EUR
2008-12-04,1.284,EUR
2008-12-05,1.2654,EUR
2008-12-08,1.2942,EUR
2008-12-09,1.2937,EUR
2008-12-10,1.3024,EUR
2008-12-11,1.3294,EUR
2008-12-12,1.3349,EUR
2008-12-15,1.3664,EUR
2008-12-16,1.381,EUR
2008-12-17,1.4358,EUR
2008-12-18,1.4298,EUR
2008-12-19,1.3875,EUR
2008-12-22,1.3952,EUR
2008-12-23,1.3966,EUR
2008-12-24,1.3964,EUR
2008-12-26,1.4062,EUR
2008-12-29,1.4232,EUR
2008-12-30,1.4085,EUR
2008-12-31,1.3919,EUR
2009-01-02,1.3946,EUR
2009-01-05,1.3576,EUR
2009-01-06,1.3445,EUR
2009-01-07,1.3718,EUR
2009-01-08,1.3714,EUR
2009-01-09,1.3495,EUR
2009-01-12,1.3347,EUR
2009-01-13,1.3198,EUR
2009-01-14,1.3174,EUR
2009-01-15,1.3094,EUR
2009-01-16,1.3244,EUR
2009-01-20,1.2946,EUR
2009-01-21,1.287,EUR
2009-01-22,1.2955,EUR
2009-01-23,1.2849,EUR
2009-01-26,1.3123,EUR
2009-01-27,1.3159,EUR
2009-01-28,1.3244,EUR
2009-01-29,1.2988,EUR
2009-01-30,1.2804,EUR
2009-02-02,1.2808,EUR
2009-02-03,1.301,EUR
2009-02-04,1.2857,EUR
2009-02-05,1.2838,EUR
2009-02-06,1.2874,EUR
2009-02-09,1.3064,EUR
2009-02-10,1.2966,EUR
2009-02-11,1.2893,EUR
2009-02-12,1.2822,EUR
2009-02-13,1.2879,EUR
2009-02-17,1.2571,EUR
2009-02-18,1.2547,EUR
2009-02-19,1.2675,EUR
2009-02-20,1.269,EUR
2009-02-23,1.2747,EUR
2009-02-24,1.2742,EUR
2009-02-25,1.2731,EUR
2009-02-26,1.2764,EUR
2009-02-27,1.2662,EUR
2009-03-02,1.258,EUR
2009-03-03,1.2549,EUR
2009-03-04,1.2607,EUR
2009-03-05,1.2565,EUR
2009-03-06,1.2674,EUR
2009-03-09,1.2636,EUR
2009-03-10,1.2752,EUR
2009-03-11,1.2774,EUR
2009-03-12,1.2799,EUR
2009-03-13,1.2891,EUR
2009-03-16,1.2997,EUR
2009-03-17,1.2972,EUR
2009-03-18,1.311,EUR
2009-03-19,1.373,EUR
2009-03-20,1.3566,EUR
2009-03-23,1.3569,EUR
2009-03-24,1.3524,EUR
2009-03-25,1.3539,EUR
2009-03-26,1.356,EUR
2009-03-27,1.3306,EUR
2009-03-30,1.3146,EUR
2009-03-31,1.3261,EUR
2009-04-01,1.3223,EUR
2009-04-02,1.3458,EUR
2009-04-03,1.3447,EUR
2009-04-06,1.3363,EUR
2009-04-07,1.3282,EUR
2009-04-08,1.3288,EUR
2009-04-09,1.3149,EUR
2009-04-10,1.3143,EUR
2009-04-13,1.3354,EUR
2009-04-14,1.3277,EUR
2009-04-15,1.3182,EUR
2009-04-16,1.3197,EUR
2009-04-17,1.303,EUR
2009-04-20,1.2903,EUR
2009-04-21,1.2978,EUR
2009-04-22,1.3012,EUR
2009-04-23,1.3048,EUR
2009-04-24,1.3277,EUR
2009-04-27,1.3136,EUR
2009-04-28,1.3061,EUR
2009-04-29,1.3324,EUR
2009-04-30,1.3244,EUR
2009-05-01,1.3267,EUR
2009-05-04,1.3365,EUR
2009-05-05,1.3375,EUR
2009-05-06,1.3313,EUR
2009-05-07,1.3411,EUR
2009-05-08,1.3494,EUR
2009-05-11,1.362,EUR
2009-05-12,1.3638,EUR
2009-05-13,1.3612,EUR
2009-05-14,1.3608,EUR
2009-05-15,1.3539,EUR
2009-05-18,1.3503,EUR
2009-05-19,1.3608,EUR
2009-05-20,1.3765,EUR
2009-05-21,1.3804,EUR
2009-05-22,1.4005,EUR
2009-05-26,1.3992,EUR
2009-05-27,1.3924,EUR
2009-05-28,1.3948,EUR
2009-05-29,1.4126,EUR
2009-06-01,1.4192,EUR
2009-06-02,1.427,EUR
2009-06-03,1.4194,EUR
2009-06-04,1.4187,EUR
2009-06-05,1.399,EUR
2009-06-08,1.3884,EUR
2009-06-09,1.4014,EUR
2009-06-10,1.3983,EUR
2009-06-11,1.4093,EUR
2009-06-12,1.404,EUR
2009-06-15,1.3784,EUR
2009-06-16,1.3878,EUR
2009-06-17,1.385,EUR
2009-06-18,1.3978,EUR
2009-06-19,1.3998,EUR
2009-06-22,1.3846,EUR
2009-06-23,1.4035,EUR
