Date,ExchangeRate,Currency
2006-01-11,1.1579,CAD
2006-01-12,1.1624,CAD
2006-01-13,1.1612,CAD
2006-01-17,1.1642,CAD
2006-01-18,1.1726,CAD
2006-01-19,1.1662,CAD
2006-01-20,1.1531,CAD
2006-01-23,1.1511,CAD
2006-01-24,1.1547,CAD
2006-01-25,1.148,CAD
2006-01-26,1.1502,CAD
2006-01-27,1.147,CAD
2006-01-30,1.1443,CAD
2006-01-31,1.1436,CAD
2006-02-01,1.1401,CAD
2006-02-02,1.1432,CAD
2006-02-03,1.147,CAD
2006-02-06,1.1455,CAD
2006-02-07,1.149,CAD
2006-02-08,1.1535,CAD
2006-02-09,1.1455,CAD
2006-02-10,1.1543,CAD
2006-02-13,1.1548,CAD
2006-02-14,1.1546,CAD
2006-02-15,1.1541,CAD
2006-02-16,1.1577,CAD
2006-02-17,1.1522,CAD
2006-02-21,1.1464,CAD
2006-02-22,1.1482,CAD
2006-02-23,1.1512,CAD
2006-02-24,1.152,CAD
2006-02-27,1.1418,CAD
2006-02-28,1.1379,CAD
2006-03-01,1.1365,CAD
2006-03-02,1.132,CAD
2006-03-03,1.1352,CAD
2006-03-06,1.1401,CAD
2006-03-07,1.1468,CAD
2006-03-08,1.1575,CAD
2006-03-09,1.1593,CAD
2006-03-10,1.1605,CAD
2006-03-13,1.1616,CAD
2006-03-14,1.1548,CAD
2006-03-15,1.1553,CAD
2006-03-16,1.154,CAD
2006-03-17,1.1587,CAD
2006-03-20,1.1627,CAD
2006-03-21,1.1647,CAD
2006-03-22,1.1651,CAD
2006-03-23,1.1657,CAD
2006-03-24,1.1675,CAD
2006-03-27,1.1685,CAD
2006-03-28,1.1696,CAD
2006-03-29,1.1722,CAD
2006-03-30,1.1628,CAD
2006-03-31,1.167,CAD
2006-04-03,1.1718,CAD
2006-04-04,1.1662,CAD
2006-04-05,1.1619,CAD
2006-04-06,1.1532,CAD
2006-04-07,1.1464,CAD
2006-04-10,1.1466,CAD
2006-04-11,1.1457,CAD
2006-04-12,1.1479,CAD
2006-04-13,1.1514,CAD
2006-04-14,1.1513,CAD
2006-04-17,1.1452,CAD
2006-04-18,1.1421,CAD
2006-04-19,1.1367,CAD
2006-04-20,1.1386,CAD
2006-04-21,1.1372,CAD
2006-04-24,1.1373,CAD
2006-04-25,1.1317,CAD
2006-04-26,1.1271,CAD
2006-04-27,1.1235,CAD
2006-04-28,1.1203,CAD
2006-05-01,1.113,CAD
2006-05-02,1.1069,CAD
2006-05-03,1.1072,CAD
2006-05-04,1.1066,CAD
2006-05-05,1.1071,CAD
2006-05-08,1.1116,CAD
2006-05-09,1.1022,CAD
2006-05-10,1.1005,CAD
2006-05-11,1.0989,CAD
2006-05-12,1.1085,CAD
2006-05-15,1.1142,CAD
2006-05-16,1.1112,CAD
2006-05-17,1.1116,CAD
2006-05-18,1.1209,CAD
2006-05-19,1.1232,CAD
2006-05-22,1.1194,CAD
2006-05-23,1.1174,CAD
2006-05-24,1.1228,CAD
2006-05-25,1.1072,CAD
2006-05-26,1.1072,CAD
2006-05-30,1.0995,CAD
2006-05-31,1.1027,CAD
2006-06-01,1.1003,CAD
2006-06-02,1.1001,CAD
2006-06-05,1.1011,CAD
2006-06-06,1.115,CAD
2006-06-07,1.1117,CAD
2006-06-08,1.1233,CAD
2006-06-09,1.1071,CAD
2006-06-12,1.0991,CAD
2006-06-13,1.1077,CAD
2006-06-14,1.1121,CAD
2006-06-15,1.1172,CAD
2006-06-16,1.1223,CAD
2006-06-19,1.1232,CAD
2006-06-20,1.1163,CAD
2006-06-21,1.1042,CAD
2006-06-22,1.1175,CAD
2006-06-23,1.1241,CAD
2006-06-26,1.1241,CAD
2006-06-27,1.121,CAD
2006-06-28,1.124,CAD
2006-06-29,1.1156,CAD
2006-06-30,1.115,CAD
2006-07-03,1.1112,CAD
2006-07-05,1.1115,CAD
2006-07-06,1.1116,CAD
2006-07-07,1.1132,CAD
2006-07-10,1.1246,CAD
2006-07-11,1.1339,CAD
2006-07-12,1.1353,CAD
2006-07-13,1.1319,CAD
2006-07-14,1.1274,CAD
2006-07-17,1.1322,CAD
2006-07-18,1.1335,CAD
2006-07-19,1.1353,CAD
2006-07-20,1.1344,CAD
2006-07-21,1.1373,CAD
2006-07-24,1.1414,CAD
2006-07-25,1.1415,CAD
2006-07-26,1.1375,CAD
2006-07-27,1.1346,CAD
2006-07-28,1.1297,CAD
2006-07-31,1.1309,CAD
2006-08-01,1.1312,CAD
2006-08-02,1.1258,CAD
2006-08-03,1.1262,CAD
2006-08-04,1.1269,CAD
2006-08-07,1.1182,CAD
2006-08-08,1.1203,CAD
2006-08-09,1.1197,CAD
2006-08-10,1.1262,CAD
2006-08-11,1.1206,CAD
2006-08-14,1.124,CAD
2006-08-15,1.1225,CAD
2006-08-16,1.116,CAD
2006-08-17,1.116,CAD
2006-08-18,1.1234,CAD
2006-08-21,1.1183,CAD
2006-08-22,1.1153,CAD
2006-08-23,1.11,CAD
2006-08-24,1.111,CAD
2006-08-25,1.1078,CAD
2006-08-28,1.112,CAD
2006-08-29,1.111,CAD
2006-08-30,1.1099,CAD
2006-08-31,1.1066,CAD
2006-09-01,1.1056,CAD
2006-09-05,1.1111,CAD
2006-09-06,1.1052,CAD
2006-09-07,1.1099,CAD
2006-09-08,1.1191,CAD
2006-09-11,1.1216,CAD
2006-09-12,1.1186,CAD
2006-09-13,1.1191,CAD
2006-09-14,1.1158,CAD
2006-09-15,1.1192,CAD
2006-09-18,1.1169,CAD
2006-09-19,1.1229,CAD
2006-09-20,1.1272,CAD
2006-09-21,1.12,CAD
2006-09-22,1.1171,CAD
2006-09-25,1.1163,CAD
2006-09-26,1.1159,CAD
2006-09-27,1.115,CAD
2006-09-28,1.1108,CAD
2006-09-29,1.1151,CAD
2006-10-02,1.1154,CAD
2006-10-03,1.121,CAD
2006-10-04,1.1286,CAD
2006-10-05,1.1269,CAD
2006-10-06,1.1261,CAD
2006-10-10,1.1318,CAD
2006-10-11,1.1357,CAD
2006-10-12,1.1356,CAD
2006-10-13,1.1367,CAD
2006-10-16,1.1384,CAD
2006-10-17,1.1379,CAD
2006-10-18,1.1375,CAD
2006-10-19,1.1325,CAD
2006-10-20,1.125,CAD
2006-10-23,1.1281,CAD
2006-10-24,1.1271,CAD
2006-10-25,1.1249,CAD
2006-10-26,1.1254,CAD
2006-10-27,1.1185,CAD
2006-10-30,1.1235,CAD
2006-10-31,1.1227,CAD
2006-11-01,1.1313,CAD
2006-11-02,1.1361,CAD
2006-11-03,1.129,CAD
2006-11-06,1.129,CAD
2006-11-07,1.1276,CAD
2006-11-08,1.1275,CAD
2006-11-09,1.1291,CAD
2006-11-10,1.1306,CAD
2006-11-13,1.1377,CAD
2006-11-14,1.1393,CAD
2006-11-15,1.1389,CAD
2006-11-16,1.1401,CAD
2006-11-17,1.1458,CAD
2006-11-20,1.1472,CAD
2006-11-21,1.1474,CAD
2006-11-22,1.1414,CAD
2006-11-24,1.1346,CAD
2006-11-27,1.133,CAD
2006-11-28,1.131,CAD
2006-11-29,1.1356,CAD
2006-11-30,1.1413,CAD
2006-12-01,1.1445,CAD
2006-12-04,1.1454,CAD
2006-12-05,1.1415,CAD
2006-12-06,1.1468,CAD
2006-12-07,1.1482,CAD
2006-12-08,1.1499,CAD
2006-12-11,1.1474,CAD
2006-12-12,1.1546,CAD
2006-12-13,1.1544,CAD
2006-12-14,1.1565,CAD
2006-12-15,1.1574,CAD
2006-12-18,1.1571,CAD
2006-12-19,1.1557,CAD
2006-12-20,1.1483,CAD
2006-12-21,1.1538,CAD
2006-12-22,1.1575,CAD
2006-12-26,1.1596,CAD
2006-12-27,1.161,CAD
2006-12-28,1.1599,CAD
2006-12-29,1.1652,CAD
2007-01-02,1.1647,CAD
2007-01-03,1.1699,CAD
2007-01-04,1.1766,CAD
2007-01-05,1.1753,CAD
2007-01-08,1.1777,CAD
2007-01-09,1.1782,CAD
2007-01-10,1.177,CAD
2007-01-11,1.1761,CAD
2007-01-12,1.1706,CAD
2007-01-16,1.1748,CAD
2007-01-17,1.1737,CAD
2007-01-18,1.1752,CAD
2007-01-19,1.1722,CAD
2007-01-22,1.1758,CAD
2007-01-23,1.1813,CAD
2007-01-24,1.1824,CAD
2007-01-25,1.1781,CAD
2007-01-26,1.1798,CAD
2007-01-29,1.1815,CAD
2007-01-30,1.1814,CAD
2007-01-31,1.1792,CAD
2007-02-01,1.1756,CAD
2007-02-02,1.1838,CAD
2007-02-05,1.1816,CAD
2007-02-06,1.1819,CAD
2007-02-07,1.1851,CAD
2007-02-08,1.1852,CAD
2007-02-09,1.1736,CAD
2007-02-12,1.1746,CAD
2007-02-13,1.1686,CAD
2007-02-14,1.166,CAD
2007-02-15,1.1642,CAD
2007-02-16,1.1638,CAD
2007-02-20,1.1697,CAD
2007-02-21,1.1609,CAD
2007-02-22,1.1616,CAD
2007-02-23,1.1586,CAD
2007-02-26,1.1601,CAD
2007-02-27,1.1639,CAD
2007-02-28,1.17,CAD
2007-03-01,1.1711,CAD
2007-03-02,1.1752,CAD
2007-03-05,1.181,CAD
2007-03-06,1.1759,CAD
2007-03-07,1.1785,CAD
2007-03-08,1.1802,CAD
2007-03-09,1.1712,CAD
2007-03-12,1.1689,CAD
2007-03-13,1.1687,CAD
2007-03-14,1.1755,CAD
2007-03-15,1.1757,CAD
2007-03-16,1.1738,CAD
2007-03-19,1.175,CAD
2007-03-20,1.1638,CAD
2007-03-21,1.1578,CAD
2007-03-22,1.1574,CAD
2007-03-23,1.1601,CAD
2007-03-26,1.1627,CAD
2007-03-27,1.1584,CAD
2007-03-28,1.1579,CAD
2007-03-29,1.1577,CAD
2007-03-30,1.153,CAD
2007-04-02,1.1556,CAD
2007-04-03,1.1573,CAD
2007-04-04,1.1583,CAD
2007-04-05,1.1509,CAD
2007-04-06,1.1511,CAD
2007-04-09,1.1522,CAD
2007-04-10,1.1479,CAD
2007-04-11,1.1449,CAD
2007-04-12,1.1362,CAD
2007-04-13,1.1379,CAD
2007-04-16,1.1309,CAD
2007-04-17,1.1293,CAD
2007-04-18,1.1288,CAD
2007-04-19,1.1286,CAD
2007-04-20,1.1227,CAD
2007-04-23,1.1225,CAD
2007-04-24,1.1228,CAD
2007-04-25,1.1146,CAD
2007-04-26,1.1202,CAD
2007-04-27,1.1152,CAD
2007-04-30,1.1068,CAD
2007-05-01,1.1088,CAD
2007-05-02,1.1087,CAD
2007-05-03,1.1069,CAD
2007-05-04,1.1069,CAD
2007-05-07,1.1024,CAD
2007-05-08,1.1048,CAD
2007-05-09,1.1063,CAD
2007-05-10,1.1073,CAD
2007-05-11,1.1136,CAD
2007-05-14,1.1067,CAD
2007-05-15,1.0976,CAD
2007-05-16,1.1028,CAD
2007-05-17,1.0976,CAD
2007-05-18,1.0883,CAD
2007-05-21,1.0854,CAD
2007-05-22,1.0854,CAD
2007-05-23,1.0816,CAD
2007-05-24,1.0841,CAD
2007-05-25,1.0794,CAD
2007-05-29,1.0719,CAD
2007-05-30,1.0753,CAD
2007-05-31,1.0701,CAD
2007-06-01,1.0602,CAD
2007-06-04,1.0579,CAD
2007-06-05,1.0605,CAD
2007-06-06,1.0586,CAD
2007-06-07,1.0611,CAD
2007-06-08,1.0622,CAD
2007-06-11,1.0614,CAD
2007-06-12,1.0636,CAD
2007-06-13,1.0668,CAD
2007-06-14,1.0684,CAD
2007-06-15,1.0678,CAD
2007-06-18,1.072,CAD
2007-06-19,1.0638,CAD
2007-06-20,1.0646,CAD
2007-06-21,1.0727,CAD
2007-06-22,1.0676,CAD
2007-06-25,1.0712,CAD
2007-06-26,1.0692,CAD
2007-06-27,1.0716,CAD
2007-06-28,1.0626,CAD
2007-06-29,1.0634,CAD
2007-07-02,1.0553,CAD
2007-07-03,1.0593,CAD
2007-07-05,1.0567,CAD
2007-07-06,1.0478,CAD
2007-07-09,1.0479,CAD
2007-07-10,1.052,CAD
2007-07-11,1.0557,CAD
2007-07-12,1.0467,CAD
2007-07-13,1.0476,CAD
2007-07-16,1.043,CAD
2007-07-17,1.0435,CAD
2007-07-18,1.0435,CAD
2007-07-19,1.0425,CAD
2007-07-20,1.044,CAD
2007-07-23,1.045,CAD
2007-07-24,1.0372,CAD
2007-07-25,1.0423,CAD
2007-07-26,1.0504,CAD
2007-07-27,1.059,CAD
2007-07-30,1.0689,CAD
2007-07-31,1.0656,CAD
2007-08-01,1.0565,CAD
2007-08-02,1.0528,CAD
2007-08-03,1.0526,CAD
2007-08-06,1.0513,CAD
2007-08-07,1.0553,CAD
2007-08-08,1.0497,CAD
2007-08-09,1.0566,CAD
2007-08-10,1.0538,CAD
2007-08-13,1.0508,CAD
2007-08-14,1.0635,CAD
2007-08-15,1.0746,CAD
2007-08-16,1.0754,CAD
2007-08-17,1.0635,CAD
2007-08-20,1.058,CAD
2007-08-21,1.0601,CAD
2007-08-22,1.062,CAD
2007-08-23,1.0566,CAD
2007-08-24,1.0525,CAD
2007-08-27,1.0515,CAD
2007-08-28,1.0616,CAD
2007-08-29,1.0592,CAD
2007-08-30,1.0567,CAD
2007-08-31,1.056,CAD
2007-09-03,1.056,CAD
2007-09-04,1.0493,CAD
2007-09-05,1.0508,CAD
2007-09-06,1.0534,CAD
2007-09-07,1.0546,CAD
2007-09-10,1.0532,CAD
2007-09-11,1.043,CAD
2007-09-12,1.0372,CAD
2007-09-13,1.0324,CAD
2007-09-14,1.0292,CAD
2007-09-17,1.0307,CAD
2007-09-18,1.0234,CAD
2007-09-19,1.0147,CAD
2007-09-20,1.0011,CAD
2007-09-21,1.0008,CAD
2007-09-24,1.0011,CAD
2007-09-25,1.0005,CAD
2007-09-26,1.0045,CAD
2007-09-27,1.0031,CAD
2007-09-28,0.9959,CAD
2007-10-01,0.9929,CAD
2007-10-02,1.0002,CAD
2007-10-03,0.9961,CAD
2007-10-04,0.998,CAD
2007-10-05,0.9815,CAD
2007-10-08,0.9815,CAD
2007-10-09,0.9846,CAD
2007-10-10,0.9813,CAD
2007-10-11,0.9744,CAD
2007-10-12,0.9737,CAD
2007-10-15,0.9756,CAD
2007-10-16,0.9778,CAD
2007-10-17,0.9736,CAD
2007-10-18,0.9733,CAD
2007-10-19,0.9637,CAD
2007-10-22,0.9811,CAD
2007-10-23,0.9673,CAD
2007-10-24,0.971,CAD
2007-10-25,0.9673,CAD
2007-10-26,0.9619,CAD
2007-10-29,0.9547,CAD
2007-10-30,0.9534,CAD
2007-10-31,0.9496,CAD
2007-11-01,0.9497,CAD
2007-11-02,0.936,CAD
2007-11-05,0.9337,CAD
2007-11-06,0.9243,CAD
2007-11-07,0.9168,CAD
2007-11-08,0.9303,CAD
2007-11-09,0.9385,CAD
2007-11-13,0.9639,CAD
2007-11-14,0.9608,CAD
2007-11-15,0.9804,CAD
2007-11-16,0.9727,CAD
2007-11-19,0.9839,CAD
2007-11-20,0.9848,CAD
2007-11-21,0.9894,CAD
2007-11-22,0.9894,CAD
2007-11-23,0.9887,CAD
2007-11-26,0.9877,CAD
2007-11-27,0.9968,CAD
2007-11-28,0.9907,CAD
2007-11-29,0.9928,CAD
2007-11-30,1.0007,CAD
2007-12-03,1.0,CAD
2007-12-04,1.0106,CAD
2007-12-05,1.0127,CAD
2007-12-06,1.0125,CAD
2007-12-07,1.0051,CAD
2007-12-10,1.0103,CAD
2007-12-11,1.0107,CAD
2007-12-12,1.0107,CAD
2007-12-13,1.0216,CAD
2007-12-14,1.0135,CAD
2007-12-17,1.0072,CAD
2007-12-18,1.0105,CAD
2007-12-19,1.0056,CAD
2007-12-20,0.9983,CAD
2007-12-21,0.9943,CAD
2007-12-24,0.9871,CAD
2007-12-26,0.9834,CAD
2007-12-27,0.9808,CAD
2007-12-28,0.9784,CAD
2007-12-31,0.9881,CAD
2008-01-02,0.9922,CAD
2008-01-03,0.9905,CAD
2008-01-04,0.9988,CAD
2008-01-07,1.005,CAD
2008-01-08,0.9985,CAD
2008-01-09,1.0083,CAD
2008-01-10,1.0139,CAD
2008-01-11,1.0198,CAD
2008-01-14,1.021,CAD
2008-01-15,1.0167,CAD
2008-01-16,1.0238,CAD
2008-01-17,1.029,CAD
2008-01-18,1.0294,CAD
2008-01-22,1.0248,CAD
2008-01-23,1.0282,CAD
2008-01-24,1.0071,CAD
2008-01-25,1.0044,CAD
2008-01-28,1.0042,CAD
2008-01-29,0.9978,CAD
2008-01-30,0.9936,CAD
2008-01-31,1.0018,CAD
2008-02-01,0.9939,CAD
2008-02-04,0.9927,CAD
2008-02-05,1.0043,CAD
2008-02-06,1.0023,CAD
2008-02-07,1.0115,CAD
2008-02-08,0.9994,CAD
2008-02-11,1.0018,CAD
2008-02-12,0.9963,CAD
2008-02-13,0.9992,CAD
2008-02-14,0.9967,CAD
2008-02-15,1.0013,CAD
2008-02-19,1.0159,CAD
2008-02-20,1.0188,CAD
2008-02-21,1.0083,CAD
2008-02-22,1.0155,CAD
2008-02-25,0.9982,CAD
2008-02-26,0.9861,CAD
2008-02-27,0.9776,CAD
2008-02-28,0.9717,CAD
2008-02-29,0.9796,CAD
2008-03-03,0.9867,CAD
2008-03-04,0.9954,CAD
2008-03-05,0.9897,CAD
2008-03-06,0.9847,CAD
2008-03-07,0.9916,CAD
2008-03-10,0.9975,CAD
2008-03-11,0.9953,CAD
2008-03-12,0.9895,CAD
2008-03-13,0.9841,CAD
2008-03-14,0.9867,CAD
2008-03-17,0.9977,CAD
2008-03-18,0.9938,CAD
2008-03-19,1.0027,CAD
2008-03-20,1.0265,CAD
2008-03-21,1.0239,CAD
2008-03-24,1.0203,CAD
2008-03-25,1.0176,CAD
2008-03-26,1.018,CAD
2008-03-27,1.0146,CAD
2008-03-28,1.018,CAD
2008-03-31,1.0275,CAD
2008-04-01,1.0268,CAD
2008-04-02,1.0173,CAD
2008-04-03,1.0079,CAD
2008-04-04,1.0088,CAD
2008-04-07,1.0108,CAD
2008-04-08,1.0151,CAD
2008-04-09,1.0192,CAD
2008-04-10,1.0178,CAD
2008-04-11,1.0216,CAD
2008-04-14,1.0207,CAD
2008-04-15,1.0181,CAD
2008-04-16,1.0021,CAD
2008-04-17,1.0107,CAD
2008-04-18,1.0084,CAD
2008-04-21,1.0066,CAD
2008-04-22,1.0033,CAD
2008-04-23,1.0194,CAD
2008-04-24,1.0131,CAD
2008-04-25,1.0163,CAD
2008-04-28,1.0158,CAD
2008-04-29,1.0128,CAD
2008-04-30,1.0092,CAD
2008-05-01,1.0187,CAD
2008-05-02,1.0182,CAD
2008-05-05,1.0125,CAD
2008-05-06,1.0036,CAD
2008-05-07,1.002,CAD
2008-05-08,1.0149,CAD
2008-05-09,1.0062,CAD
2008-05-12,1.0037,CAD
2008-05-13,0.9996,CAD
2008-05-14,1.0018,CAD
2008-05-15,0.9996,CAD
2008-05-16,0.9966,CAD
2008-05-19,0.9914,CAD
2008-05-20,0.9928,CAD
2008-05-21,0.984,CAD
2008-05-22,0.9861,CAD
2008-05-23,0.9883,CAD
2008-05-27,0.9932,CAD
2008-05-28,0.9913,CAD
2008-05-29,0.9871,CAD
2008-05-30,0.9938,CAD
2008-06-02,1.0011,CAD
2008-06-03,1.0051,CAD
2008-06-04,1.0145,CAD
2008-06-05,1.0195,CAD
2008-06-06,1.0187,CAD
2008-06-09,1.0223,CAD
2008-06-10,1.0241,CAD
2008-06-11,1.017,CAD
2008-06-12,1.023,CAD
2008-06-13,1.0282,CAD
2008-06-16,1.021,CAD
2008-06-17,1.0201,CAD
2008-06-18,1.0186,CAD
2008-06-19,1.013,CAD
2008-06-20,1.0173,CAD
2008-06-23,1.0161,CAD
2008-06-24,1.0135,CAD
2008-06-25,1.0134,CAD
2008-06-26,1.0121,CAD
2008-06-27,1.012,CAD
2008-06-30,1.0185,CAD
2008-07-01,1.022,CAD
2008-07-02,1.0127,CAD
2008-07-03,1.0204,CAD
2008-07-07,1.0174,CAD
2008-07-08,1.0205,CAD
2008-07-09,1.0108,CAD
2008-07-10,1.0103,CAD
2008-07-11,1.0093,CAD
2008-07-14,1.006,CAD
2008-07-15,1.0015,CAD
2008-07-16,1.002,CAD
2008-07-17,1.0018,CAD
2008-07-18,1.0053,CAD
2008-07-21,1.0019,CAD
2008-07-22,1.0083,CAD
2008-07-23,1.0088,CAD
2008-07-24,1.0114,CAD
2008-07-25,1.0167,CAD
2008-07-28,1.022,CAD
2008-07-29,1.026,CAD
2008-07-30,1.024,CAD
2008-07-31,1.0261,CAD
2008-08-01,1.0251,CAD
2008-08-04,1.0355,CAD
2008-08-05,1.0425,CAD
2008-08-06,1.047,CAD
2008-08-07,1.051,CAD
2008-08-08,1.0677,CAD
2008-08-11,1.0673,CAD
2008-08-12,1.0641,CAD
2008-08-13,1.0658,CAD
2008-08-14,1.0621,CAD
2008-08-15,1.0609,CAD
2008-08-18,1.0603,CAD
2008-08-19,1.0606,CAD
2008-08-20,1.0627,CAD
2008-08-21,1.0454,CAD
2008-08-22,1.0456,CAD
2008-08-25,1.0463,CAD
2008-08-26,1.0486,CAD
2008-08-27,1.0483,CAD
2008-08-28,1.0527,CAD
2008-08-29,1.0631,CAD
2008-09-02,1.0698,CAD
2008-09-03,1.061,CAD
2008-09-04,1.064,CAD
2008-09-05,1.0637,CAD
2008-09-08,1.0694,CAD
2008-09-09,1.0677,CAD
2008-09-10,1.0735,CAD
2008-09-11,1.0797,CAD
2008-09-12,1.0606,CAD
2008-09-15,1.067,CAD
2008-09-16,1.0737,CAD
2008-09-17,1.0788,CAD
2008-09-18,1.0696,CAD
2008-09-19,1.0469,CAD
2008-09-22,1.0383,CAD
2008-09-23,1.0355,CAD
2008-09-24,1.0351,CAD
2008-09-25,1.0338,CAD
2008-09-26,1.0352,CAD
2008-09-29,1.0393,CAD
2008-09-30,1.0597,CAD
2008-10-01,1.0607,CAD
2008-10-02,1.0769,CAD
2008-10-03,1.0815,CAD
2008-10-06,1.1027,CAD
2008-10-07,1.1055,CAD
2008-10-08,1.1246,CAD
2008-10-09,1.1483,CAD
2008-10-10,1.19,CAD
2008-10-14,1.1599,CAD
2008-10-15,1.1804,CAD
2008-10-16,1.1953,CAD
2008-10-17,1.182,CAD
2008-10-20,1.1977,CAD
2008-10-21,1.2208,CAD
2008-10-22,1.2496,CAD
2008-10-23,1.2573,CAD
2008-10-24,1.2735,CAD
2008-10-27,1.2935,CAD
2008-10-28,1.2942,CAD
2008-10-29,1.2302,CAD
2008-10-30,1.2229,CAD
2008-10-31,1.2158,CAD
2008-11-03,1.1866,CAD
2008-11-04,1.1502,CAD
2008-11-05,1.159,CAD
2008-11-06,1.1816,CAD
2008-11-07,1.183,CAD
2008-11-10,1.1948,CAD
2008-11-12,1.2296,CAD
2008-11-13,1.2311,CAD
2008-11-14,1.2241,CAD
2008-11-17,1.2213,CAD
2008-11-18,1.2237,CAD
2008-11-19,1.237,CAD
2008-11-20,1.285,CAD
2008-11-21,1.2849,CAD
2008-11-24,1.2246,CAD
2008-11-25,1.2214,CAD
2008-11-26,1.2338,CAD
2008-11-28,1.236,CAD
2008-12-01,1.237,CAD
2008-12-02,1.2422,CAD
2008-12-03,1.2573,CAD
2008-12-04,1.254,CAD
2008-12-05,1.2971,CAD
2008-12-08,1.257,CAD
2008-12-09,1.2602,CAD
2008-12-10,1.2553,CAD
2008-12-11,1.2181,CAD
2008-12-12,1.2453,CAD
2008-12-15,1.235,CAD
2008-12-16,1.2238,CAD
2008-12-17,1.2058,CAD
2008-12-18,1.1962,CAD
2008-12-19,1.2273,CAD
2008-12-22,1.2188,CAD
2008-12-23,1.216,CAD
2008-12-24,1.2125,CAD
2008-12-26,1.2207,CAD
2008-12-29,1.2162,CAD
2008-12-30,1.2215,CAD
2008-12-31,1.224,CAD
2009-01-02,1.2101,CAD
2009-01-05,1.192,CAD
2009-01-06,1.1822,CAD
2009-01-07,1.185,CAD
2009-01-08,1.189,CAD
2009-01-09,1.192,CAD
2009-01-12,1.2075,CAD
2009-01-13,1.2255,CAD
2009-01-14,1.2373,CAD
2009-01-15,1.2623,CAD
2009-01-16,1.254,CAD
2009-01-20,1.2604,CAD
2009-01-21,1.2749,CAD
2009-01-22,1.2624,CAD
2009-01-23,1.2478,CAD
2009-01-26,1.22,CAD
2009-01-27,1.2292,CAD
2009-01-28,1.2096,CAD
2009-01-29,1.2187,CAD
2009-01-30,1.2365,CAD
2009-02-02,1.2408,CAD
2009-02-03,1.2334,CAD
2009-02-04,1.2268,CAD
2009-02-05,1.2307,CAD
2009-02-06,1.2388,CAD
2009-02-09,1.219,CAD
2009-02-10,1.2332,CAD
2009-02-11,1.2418,CAD
2009-02-12,1.2478,CAD
2009-02-13,1.2435,CAD
2009-02-17,1.2606,CAD
2009-02-18,1.2592,CAD
2009-02-19,1.259,CAD
2009-02-20,1.2543,CAD
2009-02-23,1.2508,CAD
2009-02-24,1.2468,CAD
2009-02-25,1.2558,CAD
2009-02-26,1.2455,CAD
2009-02-27,1.271,CAD
2009-03-02,1.2891,CAD
2009-03-03,1.2937,CAD
2009-03-04,1.2768,CAD
2009-03-05,1.2875,CAD
2009-03-06,1.2865,CAD
2009-03-09,1.2995,CAD
2009-03-10,1.2796,CAD
2009-03-11,1.2808,CAD
2009-03-12,1.2909,CAD
2009-03-13,1.2752,CAD
2009-03-16,1.2723,CAD
2009-03-17,1.2717,CAD
2009-03-18,1.2715,CAD
2009-03-19,1.2336,CAD
2009-03-20,1.237,CAD
2009-03-23,1.2322,CAD
2009-03-24,1.2263,CAD
2009-03-25,1.2245,CAD
2009-03-26,1.2327,CAD
2009-03-27,1.2392,CAD
2009-03-30,1.2582,CAD
2009-03-31,1.2606,CAD
2009-04-01,1.264,CAD
2009-04-02,1.238,CAD
2009-04-03,1.2335,CAD
2009-04-06,1.2427,CAD
2009-04-07,1.2339,CAD
2009-04-08,1.2353,CAD
2009-04-09,1.2273,CAD
2009-04-10,1.2273,CAD
2009-04-13,1.221,CAD
2009-04-14,1.2093,CAD
2009-04-15,1.204,CAD
2009-04-16,1.2062,CAD
2009-04-17,1.2146,CAD
2009-04-20,1.2338,CAD
2009-04-21,1.2373,CAD
2009-04-22,1.2361,CAD
2009-04-23,1.2291,CAD
2009-04-24,1.2095,CAD
2009-04-27,1.2106,CAD
2009-04-28,1.2238,CAD
2009-04-29,1.2008,CAD
2009-04-30,1.1939,CAD
2009-05-01,1.1868,CAD
2009-05-04,1.1779,CAD
2009-05-05,1.1758,CAD
2009-05-06,1.1726,CAD
2009-05-07,1.1714,CAD
2009-05-08,1.158,CAD
2009-05-11,1.1591,CAD
2009-05-12,1.1671,CAD
2009-05-13,1.1686,CAD
2009-05-14,1.1726,CAD
2009-05-15,1.1756,CAD
2009-05-18,1.1656,CAD
2009-05-19,1.1567,CAD
2009-05-20,1.1434,CAD
2009-05-21,1.1412,CAD
2009-05-22,1.1234,CAD
2009-05-26,1.1199,CAD
2009-05-27,1.112,CAD
2009-05-28,1.1123,CAD
2009-05-29,1.0957,CAD
2009-06-01,1.087,CAD
2009-06-02,1.0828,CAD
2009-06-03,1.0973,CAD
2009-06-04,1.0997,CAD
2009-06-05,1.1144,CAD
2009-06-08,1.1228,CAD
2009-06-09,1.1042,CAD
2009-06-10,1.11,CAD
2009-06-11,1.0977,CAD
2009-06-12,1.117,CAD
2009-06-15,1.1338,CAD
2009-06-16,1.1325,CAD
2009-06-17,1.1371,CAD
2009-06-18,1.1273,CAD
2009-06-19,1.1287,CAD
2009-06-22,1.1547,CAD
2009-06-23,1.1557,CAD
2009-06-24,1.1462,CAD
2009-06-25,1.1576,CAD
2009-06-26,1.1527,CAD
2009-06-29,1.158,CAD
2009-06-30,1.1626,CAD
2009-07-01,1.1446,CAD
2009-07-02,1.16,CAD
2009-07-03,1.1625,CAD
2009-07-06,1.1608,CAD
